0.jpg	[{"transcription": "up", "points": [[654, 654], [699, 654], [699, 698], [654, 698]]}, {"transcription": "down", "points": [[649, 720], [694, 720], [694, 764], [649, 764]]}, {"transcription": "up", "points": [[235, 898], [276, 898], [276, 937], [235, 937]]}, {"transcription": "down", "points": [[234, 957], [276, 957], [276, 999], [234, 999]]}, {"transcription": "CH", "points": [[236, 859], [272, 859], [272, 896], [236, 896]]}, {"transcription": "1", "points": [[613, 353], [668, 353], [668, 432], [613, 432]]}, {"transcription": "5", "points": [[699, 350], [761, 350], [761, 430], [699, 430]]}, {"transcription": "up", "points": [[610, 442], [667, 442], [667, 511], [610, 511]]}, {"transcription": "down", "points": [[698, 440], [755, 440], [755, 512], [698, 512]]}]
909.jpg	[{"transcription": "led", "points": [[114, 123], [218, 123], [218, 185], [114, 185]]}, {"transcription": "1", "points": [[125, 217], [150, 217], [150, 244], [125, 244]]}, {"transcription": "2", "points": [[157, 219], [182, 219], [182, 246], [157, 246]]}, {"transcription": "3", "points": [[189, 220], [214, 220], [214, 247], [189, 247]]}, {"transcription": "4", "points": [[127, 249], [152, 249], [152, 276], [127, 276]]}, {"transcription": "5", "points": [[159, 250], [184, 250], [184, 277], [159, 277]]}, {"transcription": "6", "points": [[191, 252], [216, 252], [216, 276], [191, 276]]}, {"transcription": "7", "points": [[130, 280], [155, 280], [155, 304], [130, 304]]}, {"transcription": "8", "points": [[161, 281], [185, 281], [185, 304], [161, 304]]}, {"transcription": "9", "points": [[191, 282], [215, 282], [215, 304], [191, 304]]}, {"transcription": "0", "points": [[162, 309], [186, 309], [186, 331], [162, 331]]}, {"transcription": "G", "points": [[113, 333], [139, 333], [139, 356], [113, 356]]}, {"transcription": "G", "points": [[135, 335], [158, 335], [158, 356], [135, 356]]}, {"transcription": "LG", "points": [[192, 336], [215, 336], [215, 357], [192, 357]]}, {"transcription": "CH", "points": [[192, 361], [215, 361], [215, 382], [192, 382]]}, {"transcription": "LG", "points": [[168, 336], [195, 336], [195, 356], [168, 356]]}, {"transcription": "led", "points": [[136, 398], [220, 398], [220, 436], [136, 436]]}]
910.jpg	[{"transcription": "5", "points": [[417, 161], [602, 161], [602, 351], [417, 351]]}, {"transcription": "4", "points": [[416, 428], [601, 428], [601, 618], [416, 618]]}]
911.jpg	[{"transcription": "2", "points": [[566, 249], [1097, 249], [1097, 541], [566, 541]]}, {"transcription": "s1", "points": [[593, 607], [1086, 607], [1086, 849], [593, 849]]}, {"transcription": "close", "points": [[976, 1384], [1368, 1384], [1368, 1556], [976, 1556]]}, {"transcription": "text", "points": [[981, 1570], [1336, 1570], [1336, 1747], [981, 1747]]}, {"transcription": "open", "points": [[348, 1324], [725, 1324], [725, 1492], [348, 1492]]}, {"transcription": "alarm", "points": [[395, 1501], [727, 1501], [727, 1656], [395, 1656]]}]
912.jpg	[{"transcription": "blur", "points": [[740, 210], [819, 210], [819, 294], [740, 294]]}, {"transcription": "blur", "points": [[605, 271], [684, 271], [684, 355], [605, 355]]}, {"transcription": "blur", "points": [[736, 315], [815, 315], [815, 399], [736, 399]]}, {"transcription": "2", "points": [[609, 367], [688, 367], [688, 451], [609, 451]]}, {"transcription": "1", "points": [[733, 413], [812, 413], [812, 497], [733, 497]]}, {"transcription": "LG", "points": [[739, 533], [812, 533], [812, 611], [739, 611]]}, {"transcription": "blur", "points": [[737, 633], [810, 633], [810, 711], [737, 711]]}, {"transcription": "close", "points": [[619, 636], [692, 636], [692, 714], [619, 714]]}, {"transcription": "blur", "points": [[734, 716], [807, 716], [807, 794], [734, 794]]}, {"transcription": "blur", "points": [[592, 465], [710, 465], [710, 580], [592, 580]]}]
913.jpg	[{"transcription": "10", "points": [[347, 646], [419, 646], [419, 724], [347, 724]]}, {"transcription": "text", "points": [[518, 647], [590, 647], [590, 725], [518, 725]]}, {"transcription": "9", "points": [[517, 754], [589, 754], [589, 832], [517, 832]]}, {"transcription": "8", "points": [[346, 749], [418, 749], [418, 827], [346, 827]]}, {"transcription": "7", "points": [[514, 857], [586, 857], [586, 935], [514, 935]]}, {"transcription": "6", "points": [[344, 849], [416, 849], [416, 927], [344, 927]]}, {"transcription": "4", "points": [[342, 952], [414, 952], [414, 1030], [342, 1030]]}, {"transcription": "5", "points": [[511, 960], [583, 960], [583, 1038], [511, 1038]]}, {"transcription": "3", "points": [[508, 1063], [580, 1063], [580, 1141], [508, 1141]]}, {"transcription": "2", "points": [[341, 1049], [413, 1049], [413, 1127], [341, 1127]]}, {"transcription": "1", "points": [[505, 1159], [577, 1159], [577, 1237], [505, 1237]]}, {"transcription": "0", "points": [[338, 1148], [410, 1148], [410, 1226], [338, 1226]]}, {"transcription": "text", "points": [[339, 1247], [411, 1247], [411, 1325], [339, 1325]]}]
914.jpg	[{"transcription": "up", "points": [[490, 233], [1239, 233], [1239, 619], [490, 619]]}, {"transcription": "down", "points": [[495, 1202], [1232, 1202], [1232, 1561], [495, 1561]]}, {"transcription": "up", "points": [[1251, 241], [1738, 241], [1738, 619], [1251, 619]]}, {"transcription": "down", "points": [[1243, 1209], [1730, 1209], [1730, 1587], [1243, 1587]]}]
916.jpg	[{"transcription": "1", "points": [[236, 236], [351, 236], [351, 386], [236, 386]]}, {"transcription": "close", "points": [[243, 490], [356, 490], [356, 632], [243, 632]]}, {"transcription": "open", "points": [[249, 714], [359, 714], [359, 848], [249, 848]]}, {"transcription": "G", "points": [[780, 410], [913, 410], [913, 560], [780, 560]]}, {"transcription": "B", "points": [[767, 668], [900, 668], [900, 818], [767, 818]]}, {"transcription": "1", "points": [[344, 231], [523, 231], [523, 470], [344, 470]]}, {"transcription": "close", "points": [[350, 490], [520, 490], [520, 712], [350, 712]]}, {"transcription": "open", "points": [[356, 731], [521, 731], [521, 946], [356, 946]]}, {"transcription": "G", "points": [[575, 299], [788, 299], [788, 546], [575, 546]]}, {"transcription": "B", "points": [[583, 581], [771, 581], [771, 801], [583, 801]]}, {"transcription": "alarm", "points": [[573, 823], [761, 823], [761, 1043], [573, 1043]]}, {"transcription": "alarm", "points": [[764, 923], [878, 923], [878, 1050], [764, 1050]]}]
917.jpg	[{"transcription": "2", "points": [[779, 267], [833, 267], [833, 320], [779, 320]]}, {"transcription": "B", "points": [[781, 320], [835, 320], [835, 373], [781, 373]]}, {"transcription": "empty", "points": [[858, 210], [912, 210], [912, 263], [858, 263]]}, {"transcription": "3", "points": [[859, 261], [913, 261], [913, 314], [859, 314]]}, {"transcription": "1", "points": [[858, 314], [912, 314], [912, 367], [858, 367]]}, {"transcription": "G", "points": [[910, 310], [957, 310], [957, 360], [910, 360]]}, {"transcription": "alarm", "points": [[818, 47], [870, 47], [870, 101], [818, 101]]}, {"transcription": "open", "points": [[779, 467], [843, 467], [843, 518], [779, 518]]}, {"transcription": "close", "points": [[860, 462], [912, 462], [912, 509], [860, 509]]}, {"transcription": "open", "points": [[861, 556], [913, 556], [913, 603], [861, 603]]}, {"transcription": "5", "points": [[777, 215], [831, 215], [831, 268], [777, 268]]}]
918.jpg	[{"transcription": "6", "points": [[301, 66], [369, 66], [369, 134], [301, 134]]}, {"transcription": "7", "points": [[371, 62], [439, 62], [439, 130], [371, 130]]}, {"transcription": "8", "points": [[437, 58], [505, 58], [505, 126], [437, 126]]}, {"transcription": "4", "points": [[433, 128], [501, 128], [501, 196], [433, 196]]}, {"transcription": "3", "points": [[368, 133], [436, 133], [436, 201], [368, 201]]}, {"transcription": "2", "points": [[299, 137], [367, 137], [367, 205], [299, 205]]}, {"transcription": "open", "points": [[297, 247], [363, 247], [363, 312], [297, 312]]}, {"transcription": "close", "points": [[426, 235], [492, 235], [492, 300], [426, 300]]}, {"transcription": "alarm", "points": [[362, 304], [428, 304], [428, 369], [362, 369]]}]
919.jpg	[{"transcription": "open", "points": [[208, 56], [312, 56], [312, 168], [208, 168]]}, {"transcription": "5", "points": [[207, 252], [311, 252], [311, 364], [207, 364]]}, {"transcription": "9", "points": [[369, 260], [473, 260], [473, 372], [369, 372]]}, {"transcription": "close", "points": [[369, 53], [473, 53], [473, 165], [369, 165]]}]
920.jpg	[{"transcription": "5", "points": [[517, 290], [652, 290], [652, 427], [517, 427]]}, {"transcription": "indicator", "points": [[697, 299], [822, 299], [822, 426], [697, 426]]}, {"transcription": "indicator", "points": [[688, 476], [812, 476], [812, 593], [688, 593]]}, {"transcription": "indicator", "points": [[677, 768], [794, 768], [794, 872], [677, 872]]}, {"transcription": "indicator", "points": [[692, 626], [801, 626], [801, 737], [692, 737]]}, {"transcription": "indicator", "points": [[679, 900], [785, 900], [785, 999], [679, 999]]}, {"transcription": "indicator", "points": [[676, 1016], [782, 1016], [782, 1115], [676, 1115]]}, {"transcription": "indicator", "points": [[674, 1130], [770, 1130], [770, 1215], [674, 1215]]}, {"transcription": "indicator", "points": [[671, 1234], [767, 1234], [767, 1319], [671, 1319]]}, {"transcription": "B3", "points": [[543, 1223], [639, 1223], [639, 1308], [543, 1308]]}, {"transcription": "B2", "points": [[541, 1127], [637, 1127], [637, 1212], [541, 1212]]}, {"transcription": "B1", "points": [[530, 1015], [635, 1015], [635, 1109], [530, 1109]]}, {"transcription": "1", "points": [[537, 895], [642, 895], [642, 989], [537, 989]]}, {"transcription": "2", "points": [[536, 768], [641, 768], [641, 862], [536, 862]]}, {"transcription": "4", "points": [[534, 475], [647, 475], [647, 584], [534, 584]]}, {"transcription": "3", "points": [[532, 631], [638, 631], [638, 730], [532, 730]]}, {"transcription": "indicator", "points": [[491, 1337], [587, 1337], [587, 1422], [491, 1422]]}, {"transcription": "open", "points": [[369, 1332], [465, 1332], [465, 1417], [369, 1417]]}, {"transcription": "text", "points": [[375, 1425], [468, 1425], [468, 1494], [375, 1494]]}, {"transcription": "keyhole", "points": [[496, 1432], [589, 1432], [589, 1501], [496, 1501]]}, {"transcription": "indicator", "points": [[837, 1374], [930, 1374], [930, 1443], [837, 1443]]}, {"transcription": "indicator", "points": [[830, 1458], [923, 1458], [923, 1527], [830, 1527]]}, {"transcription": "close", "points": [[716, 1360], [812, 1360], [812, 1439], [716, 1439]]}, {"transcription": "alarm", "points": [[711, 1445], [807, 1445], [807, 1524], [711, 1524]]}, {"transcription": "empty", "points": [[614, 1], [745, 1], [745, 138], [614, 138]]}]
921.jpg	[{"transcription": "text", "points": [[660, 34], [727, 34], [727, 103], [660, 103]]}, {"transcription": "text", "points": [[720, 36], [787, 36], [787, 105], [720, 105]]}, {"transcription": "4", "points": [[664, 195], [727, 195], [727, 257], [664, 257]]}, {"transcription": "3", "points": [[664, 279], [727, 279], [727, 341], [664, 341]]}, {"transcription": "2", "points": [[665, 362], [728, 362], [728, 424], [665, 424]]}, {"transcription": "1", "points": [[665, 444], [728, 444], [728, 506], [665, 506]]}, {"transcription": "open", "points": [[610, 606], [673, 606], [673, 668], [610, 668]]}, {"transcription": "close", "points": [[721, 596], [784, 596], [784, 658], [721, 658]]}]
922.jpg	[{"transcription": "3", "points": [[458, 494], [586, 494], [586, 627], [458, 627]]}, {"transcription": "4", "points": [[725, 492], [853, 492], [853, 625], [725, 625]]}, {"transcription": "2", "points": [[726, 727], [841, 727], [841, 842], [726, 842]]}, {"transcription": "1", "points": [[462, 718], [590, 718], [590, 851], [462, 851]]}, {"transcription": "L", "points": [[589, 937], [717, 937], [717, 1070], [589, 1070]]}, {"transcription": "text", "points": [[461, 1149], [585, 1149], [585, 1270], [461, 1270]]}, {"transcription": "text", "points": [[717, 1152], [835, 1152], [835, 1266], [717, 1266]]}, {"transcription": "switch", "points": [[611, 230], [702, 230], [702, 384], [611, 384]]}, {"transcription": "switch", "points": [[609, 1293], [697, 1293], [697, 1374], [609, 1374]]}]
923.jpg	[{"transcription": "G", "points": [[172, 380], [227, 380], [227, 413], [172, 413]]}, {"transcription": "1", "points": [[173, 315], [228, 315], [228, 348], [173, 348]]}, {"transcription": "2", "points": [[174, 253], [229, 253], [229, 286], [174, 286]]}, {"transcription": "3", "points": [[176, 189], [231, 189], [231, 222], [176, 222]]}, {"transcription": "text", "points": [[177, 128], [232, 128], [232, 161], [177, 161]]}, {"transcription": "text", "points": [[172, 440], [227, 440], [227, 473], [172, 473]]}]
925.jpg	[{"transcription": "1", "points": [[589, 442], [625, 442], [625, 481], [589, 481]]}, {"transcription": "9", "points": [[589, 399], [625, 399], [625, 438], [589, 438]]}, {"transcription": "11", "points": [[589, 359], [625, 359], [625, 398], [589, 398]]}, {"transcription": "13", "points": [[588, 316], [624, 316], [624, 355], [588, 355]]}, {"transcription": "14", "points": [[638, 292], [674, 292], [674, 331], [638, 331]]}, {"transcription": "12", "points": [[639, 336], [675, 336], [675, 375], [639, 375]]}, {"transcription": "10", "points": [[639, 379], [675, 379], [675, 418], [639, 418]]}, {"transcription": "empty", "points": [[640, 422], [676, 422], [676, 461], [640, 461]]}, {"transcription": "B1", "points": [[641, 465], [675, 465], [675, 504], [641, 504]]}, {"transcription": "B2", "points": [[590, 485], [624, 485], [624, 524], [590, 524]]}, {"transcription": "call", "points": [[612, 220], [646, 220], [646, 259], [612, 259]]}, {"transcription": "open", "points": [[592, 671], [626, 671], [626, 710], [592, 710]]}, {"transcription": "close", "points": [[644, 679], [678, 679], [678, 718], [644, 718]]}]
926.jpg	[{"transcription": "1", "points": [[472, 700], [522, 700], [522, 742], [472, 742]]}, {"transcription": "3", "points": [[527, 695], [573, 695], [573, 734], [527, 734]]}, {"transcription": "5", "points": [[632, 682], [678, 682], [678, 721], [632, 721]]}, {"transcription": "4", "points": [[580, 689], [626, 689], [626, 728], [580, 728]]}, {"transcription": "6", "points": [[470, 645], [518, 645], [518, 686], [470, 686]]}, {"transcription": "7", "points": [[527, 640], [573, 640], [573, 679], [527, 679]]}, {"transcription": "8", "points": [[581, 633], [629, 633], [629, 673], [581, 673]]}, {"transcription": "9", "points": [[635, 626], [680, 626], [680, 667], [635, 667]]}, {"transcription": "10", "points": [[469, 586], [517, 586], [517, 626], [469, 626]]}, {"transcription": "11", "points": [[523, 578], [575, 578], [575, 623], [523, 623]]}, {"transcription": "12", "points": [[581, 573], [629, 573], [629, 616], [581, 616]]}, {"transcription": "12A", "points": [[636, 568], [684, 568], [684, 611], [636, 611]]}, {"transcription": "14", "points": [[464, 522], [515, 522], [515, 566], [464, 566]]}, {"transcription": "15", "points": [[523, 516], [574, 516], [574, 560], [523, 560]]}, {"transcription": "16", "points": [[580, 512], [631, 512], [631, 556], [580, 556]]}, {"transcription": "17", "points": [[636, 506], [687, 506], [687, 550], [636, 550]]}, {"transcription": "18", "points": [[460, 453], [512, 453], [512, 498], [460, 498]]}, {"transcription": "19", "points": [[521, 449], [574, 449], [574, 494], [521, 494]]}, {"transcription": "20", "points": [[581, 446], [634, 446], [634, 491], [581, 491]]}, {"transcription": "21", "points": [[638, 442], [691, 442], [691, 487], [638, 487]]}, {"transcription": "22", "points": [[456, 381], [513, 381], [513, 429], [456, 429]]}, {"transcription": "23", "points": [[519, 378], [576, 378], [576, 426], [519, 426]]}, {"transcription": "24", "points": [[583, 377], [634, 377], [634, 421], [583, 421]]}, {"transcription": "25", "points": [[642, 374], [692, 374], [692, 418], [642, 418]]}, {"transcription": "26", "points": [[454, 307], [511, 307], [511, 355], [454, 355]]}, {"transcription": "27", "points": [[517, 305], [574, 305], [574, 353], [517, 353]]}, {"transcription": "28", "points": [[580, 303], [637, 303], [637, 351], [580, 351]]}, {"transcription": "29", "points": [[644, 302], [696, 302], [696, 347], [644, 347]]}, {"transcription": "30", "points": [[449, 225], [509, 225], [509, 277], [449, 277]]}, {"transcription": "31", "points": [[516, 224], [576, 224], [576, 276], [516, 276]]}, {"transcription": "32", "points": [[582, 225], [637, 225], [637, 275], [582, 275]]}, {"transcription": "33", "points": [[644, 224], [699, 224], [699, 274], [644, 274]]}, {"transcription": "34", "points": [[445, 141], [505, 141], [505, 194], [445, 194]]}, {"transcription": "35", "points": [[515, 142], [575, 142], [575, 195], [515, 195]]}, {"transcription": "36", "points": [[583, 142], [639, 142], [639, 195], [583, 195]]}]
927.jpg	[{"transcription": "3", "points": [[301, 16], [443, 16], [443, 178], [301, 178]]}, {"transcription": "2", "points": [[311, 208], [437, 208], [437, 351], [311, 351]]}, {"transcription": "1", "points": [[319, 375], [439, 375], [439, 494], [319, 494]]}, {"transcription": "call", "points": [[324, 500], [435, 500], [435, 618], [324, 618]]}, {"transcription": "alarm", "points": [[247, 657], [349, 657], [349, 748], [247, 748]]}, {"transcription": "open", "points": [[415, 579], [506, 579], [506, 667], [415, 667]]}]
929.jpg	[{"transcription": "1", "points": [[634, 522], [721, 522], [721, 594], [634, 594]]}, {"transcription": "2", "points": [[811, 520], [898, 520], [898, 592], [811, 592]]}, {"transcription": "open", "points": [[911, 363], [999, 363], [999, 440], [911, 440]]}, {"transcription": "close", "points": [[1004, 360], [1094, 360], [1094, 442], [1004, 442]]}, {"transcription": "alarm", "points": [[531, 188], [608, 188], [608, 237], [531, 237]]}, {"transcription": "led", "points": [[533, 308], [905, 308], [905, 451], [533, 451]]}]
930.jpg	[{"transcription": "1", "points": [[489, 517], [530, 517], [530, 559], [489, 559]]}, {"transcription": "2", "points": [[488, 476], [529, 476], [529, 518], [488, 518]]}, {"transcription": "3", "points": [[489, 433], [530, 433], [530, 475], [489, 475]]}, {"transcription": "4", "points": [[490, 390], [531, 390], [531, 432], [490, 432]]}, {"transcription": "5", "points": [[490, 348], [531, 348], [531, 390], [490, 390]]}, {"transcription": "text", "points": [[490, 263], [531, 263], [531, 305], [490, 305]]}, {"transcription": "keyhole", "points": [[492, 165], [533, 165], [533, 207], [492, 207]]}, {"transcription": "switch", "points": [[469, 50], [512, 50], [512, 112], [469, 112]]}, {"transcription": "switch", "points": [[509, 50], [552, 50], [552, 112], [509, 112]]}]
931.jpg	[{"transcription": "22", "points": [[393, 167], [523, 167], [523, 289], [393, 289]]}, {"transcription": "23", "points": [[573, 167], [703, 167], [703, 289], [573, 289]]}, {"transcription": "21", "points": [[909, 325], [1013, 325], [1013, 423], [909, 423]]}, {"transcription": "20", "points": [[753, 327], [857, 327], [857, 425], [753, 425]]}, {"transcription": "19", "points": [[595, 329], [699, 329], [699, 427], [595, 427]]}, {"transcription": "18", "points": [[425, 331], [529, 331], [529, 429], [425, 429]]}, {"transcription": "12", "points": [[444, 467], [551, 467], [551, 565], [444, 565]]}, {"transcription": "15", "points": [[598, 461], [702, 461], [702, 559], [598, 559]]}, {"transcription": "16", "points": [[746, 453], [850, 453], [850, 551], [746, 551]]}, {"transcription": "17", "points": [[892, 451], [996, 451], [996, 549], [892, 549]]}, {"transcription": "8", "points": [[458, 587], [562, 587], [562, 685], [458, 685]]}, {"transcription": "9", "points": [[606, 579], [705, 579], [705, 667], [606, 667]]}, {"transcription": "empty", "points": [[747, 174], [869, 174], [869, 287], [747, 287]]}, {"transcription": "alarm", "points": [[912, 172], [1030, 172], [1030, 291], [912, 291]]}, {"transcription": "10", "points": [[746, 577], [844, 577], [844, 659], [746, 659]]}, {"transcription": "11", "points": [[882, 571], [980, 571], [980, 653], [882, 653]]}, {"transcription": "1", "points": [[473, 697], [574, 697], [574, 776], [473, 776]]}, {"transcription": "3", "points": [[607, 691], [708, 691], [708, 770], [607, 770]]}, {"transcription": "6", "points": [[739, 680], [840, 680], [840, 759], [739, 759]]}, {"transcription": "7", "points": [[873, 675], [974, 675], [974, 754], [873, 754]]}, {"transcription": "open", "points": [[806, 773], [897, 773], [897, 846], [806, 846]]}, {"transcription": "close", "points": [[546, 787], [644, 787], [644, 864], [546, 864]]}]
933.jpg	[{"transcription": "1", "points": [[517, 504], [601, 504], [601, 555], [517, 555]]}, {"transcription": "2", "points": [[633, 501], [717, 501], [717, 552], [633, 552]]}, {"transcription": "3", "points": [[518, 436], [602, 436], [602, 487], [518, 487]]}, {"transcription": "4", "points": [[635, 432], [719, 432], [719, 483], [635, 483]]}, {"transcription": "5", "points": [[517, 365], [601, 365], [601, 416], [517, 416]]}, {"transcription": "6", "points": [[638, 363], [722, 363], [722, 414], [638, 414]]}, {"transcription": "open", "points": [[519, 217], [607, 217], [607, 271], [519, 271]]}, {"transcription": "close", "points": [[641, 221], [728, 221], [728, 274], [641, 274]]}, {"transcription": "alarm", "points": [[519, 139], [607, 139], [607, 196], [519, 196]]}]
934.jpg	[{"transcription": "close", "points": [[494, 71], [676, 71], [676, 157], [494, 157]]}, {"transcription": "blur", "points": [[680, 59], [855, 59], [855, 140], [680, 140]]}, {"transcription": "open", "points": [[494, 163], [689, 163], [689, 249], [494, 249]]}, {"transcription": "alarm", "points": [[687, 150], [859, 150], [859, 226], [687, 226]]}, {"transcription": "8", "points": [[522, 296], [702, 296], [702, 377], [522, 377]]}, {"transcription": "9", "points": [[704, 272], [866, 272], [866, 349], [704, 349]]}, {"transcription": "6", "points": [[528, 378], [706, 378], [706, 456], [528, 456]]}, {"transcription": "7", "points": [[704, 352], [874, 352], [874, 431], [704, 431]]}, {"transcription": "4", "points": [[539, 462], [707, 462], [707, 535], [539, 535]]}, {"transcription": "5", "points": [[712, 442], [876, 442], [876, 513], [712, 513]]}, {"transcription": "2", "points": [[549, 543], [712, 543], [712, 619], [549, 619]]}, {"transcription": "3", "points": [[719, 521], [880, 521], [880, 593], [719, 593]]}, {"transcription": "M", "points": [[553, 622], [718, 622], [718, 700], [553, 700]]}, {"transcription": "1", "points": [[729, 592], [891, 592], [891, 665], [729, 665]]}, {"transcription": "L", "points": [[559, 698], [725, 698], [725, 768], [559, 768]]}, {"transcription": "E", "points": [[734, 666], [897, 666], [897, 739], [734, 739]]}]
935.jpg	[{"transcription": "12", "points": [[147, 1], [338, 1], [338, 194], [147, 194]]}, {"transcription": "9", "points": [[137, 229], [328, 229], [328, 422], [137, 422]]}]
936.jpg	[{"transcription": "1", "points": [[452, 118], [597, 118], [597, 261], [452, 261]]}, {"transcription": "G", "points": [[464, 268], [598, 268], [598, 394], [464, 394]]}, {"transcription": "B1", "points": [[477, 399], [600, 399], [600, 507], [477, 507]]}, {"transcription": "open", "points": [[365, 543], [485, 543], [485, 638], [365, 638]]}, {"transcription": "alarm", "points": [[488, 532], [604, 532], [604, 628], [488, 628]]}, {"transcription": "close", "points": [[612, 520], [723, 520], [723, 617], [612, 617]]}]
937.jpg	[{"transcription": "led", "points": [[447, 206], [515, 206], [515, 375], [447, 375]]}, {"transcription": "led", "points": [[524, 204], [593, 204], [593, 375], [524, 375]]}, {"transcription": "up", "points": [[493, 428], [547, 428], [547, 473], [493, 473]]}, {"transcription": "down", "points": [[493, 484], [547, 484], [547, 529], [493, 529]]}]
940.jpg	[{"transcription": "19", "points": [[441, 113], [507, 113], [507, 185], [441, 185]]}, {"transcription": "16", "points": [[447, 201], [513, 201], [513, 273], [447, 273]]}, {"transcription": "20", "points": [[542, 112], [608, 112], [608, 184], [542, 184]]}, {"transcription": "17", "points": [[549, 202], [612, 202], [612, 270], [549, 270]]}, {"transcription": "18", "points": [[648, 201], [712, 201], [712, 269], [648, 269]]}, {"transcription": "13", "points": [[454, 286], [517, 286], [517, 352], [454, 352]]}, {"transcription": "14", "points": [[552, 285], [615, 285], [615, 353], [552, 353]]}, {"transcription": "15", "points": [[651, 286], [714, 286], [714, 354], [651, 354]]}, {"transcription": "10", "points": [[459, 367], [520, 367], [520, 432], [459, 432]]}, {"transcription": "11", "points": [[556, 368], [618, 368], [618, 432], [556, 432]]}, {"transcription": "12", "points": [[654, 368], [716, 368], [716, 432], [654, 432]]}, {"transcription": "7", "points": [[466, 445], [528, 445], [528, 508], [466, 508]]}, {"transcription": "8", "points": [[559, 446], [621, 446], [621, 509], [559, 509]]}, {"transcription": "blur", "points": [[654, 447], [716, 447], [716, 510], [654, 510]]}, {"transcription": "1", "points": [[469, 520], [531, 520], [531, 583], [469, 583]]}, {"transcription": "blur", "points": [[561, 521], [623, 521], [623, 584], [561, 584]]}, {"transcription": "blur", "points": [[656, 522], [718, 522], [718, 585], [656, 585]]}, {"transcription": "blur", "points": [[476, 593], [536, 593], [536, 653], [476, 653]]}, {"transcription": "close", "points": [[568, 595], [625, 595], [625, 655], [568, 655]]}, {"transcription": "alarm", "points": [[661, 596], [716, 596], [716, 657], [661, 657]]}]
941.jpg	[{"transcription": "led", "points": [[398, 199], [587, 199], [587, 594], [398, 594]]}, {"transcription": "call", "points": [[611, 81], [741, 81], [741, 247], [611, 247]]}, {"transcription": "B1", "points": [[726, 470], [809, 470], [809, 548], [726, 548]]}, {"transcription": "1", "points": [[825, 472], [912, 472], [912, 554], [825, 554]]}, {"transcription": "3", "points": [[927, 476], [1020, 476], [1020, 561], [927, 561]]}, {"transcription": "open", "points": [[650, 592], [728, 592], [728, 669], [650, 669]]}, {"transcription": "close", "points": [[783, 599], [864, 599], [864, 681], [783, 681]]}, {"transcription": "CH", "points": [[973, 610], [1060, 610], [1060, 689], [973, 689]]}]
944.jpg	[{"transcription": "alarm", "points": [[911, 1319], [953, 1319], [953, 1362], [911, 1362]]}, {"transcription": "open", "points": [[877, 1381], [919, 1381], [919, 1420], [877, 1420]]}, {"transcription": "close", "points": [[948, 1369], [987, 1369], [987, 1407], [948, 1407]]}, {"transcription": "16", "points": [[880, 1440], [920, 1440], [920, 1481], [880, 1481]]}, {"transcription": "20", "points": [[950, 1426], [987, 1426], [987, 1465], [950, 1465]]}, {"transcription": "14", "points": [[882, 1495], [921, 1495], [921, 1534], [882, 1534]]}, {"transcription": "18", "points": [[951, 1478], [990, 1478], [990, 1517], [951, 1517]]}, {"transcription": "G", "points": [[882, 1548], [924, 1548], [924, 1590], [882, 1590]]}]
945.jpg	[{"transcription": "text", "points": [[295, 146], [358, 146], [358, 218], [295, 218]]}, {"transcription": "text", "points": [[375, 142], [440, 142], [440, 219], [375, 219]]}, {"transcription": "B", "points": [[304, 265], [366, 265], [366, 335], [304, 335]]}, {"transcription": "G", "points": [[381, 263], [443, 263], [443, 333], [381, 333]]}, {"transcription": "1", "points": [[456, 258], [518, 258], [518, 328], [456, 328]]}, {"transcription": "open", "points": [[533, 257], [595, 257], [595, 327], [533, 327]]}]
946.jpg	[{"transcription": "1", "points": [[625, 261], [795, 261], [795, 420], [625, 420]]}, {"transcription": "G", "points": [[630, 436], [787, 436], [787, 577], [630, 577]]}, {"transcription": "alarm", "points": [[452, 606], [600, 606], [600, 727], [452, 727]]}, {"transcription": "close", "points": [[638, 620], [787, 620], [787, 735], [638, 735]]}, {"transcription": "open", "points": [[830, 635], [982, 635], [982, 750], [830, 750]]}]
947.jpg	[{"transcription": "2", "points": [[201, 168], [271, 168], [271, 235], [201, 235]]}, {"transcription": "1", "points": [[205, 234], [271, 234], [271, 297], [205, 297]]}, {"transcription": "E", "points": [[207, 295], [271, 295], [271, 352], [207, 352]]}, {"transcription": "K", "points": [[211, 352], [272, 352], [272, 406], [211, 406]]}, {"transcription": "text", "points": [[226, 562], [275, 562], [275, 605], [226, 605]]}, {"transcription": "text", "points": [[230, 605], [274, 605], [274, 637], [230, 637]]}, {"transcription": "keyhole", "points": [[377, 501], [419, 501], [419, 563], [377, 563]]}]
